adjustment_id,fileName,originalQid,issue,detail,updatedFile,status,evidence
841,CQ20125.md,20125,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20125_updated.md,PASS,json parsed as dict
842,CQ20127.md,20127,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20127_updated.md,PASS,leading YAML frontmatter present
843,CQ20127.md,20127,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20127_updated.md,PASS,json parsed as dict
844,CQ20127.md,20127,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20127_updated.md,PASS,json parsed as dict
845,CQ20127.md,20127,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20127_updated.md,PASS,json parsed as dict
846,CQ20153.md,20153,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20153_updated.md,PASS,leading YAML frontmatter present
847,CQ20153.md,20153,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20153_updated.md,PASS,Question YAML heading with fenced yaml block present
848,CQ20153.md,20153,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20153_updated.md,PASS,case-study numbered item count = 17
849,CQ20153.md,20153,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20153_updated.md,PASS,json parsed as dict
850,CQ20153.md,20153,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20153_updated.md,PASS,json parsed as dict
851,CQ20153.md,20153,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20153_updated.md,PASS,json parsed as dict
852,CQ20168.md,20168,missing_pass1_sections,Only 12 numbered sections found,C:\FOC\Workspace\Finished\CQ20168_updated.md,PASS,numbered Pass-1 section count = 19
853,CQ20186.md,20186,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20186_updated.md,PASS,leading YAML frontmatter present
854,CQ20186.md,20186,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20186_updated.md,PASS,case-study numbered item count = 17
855,CQ20186.md,20186,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20186_updated.md,PASS,json parsed as dict
856,CQ20186.md,20186,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20186_updated.md,PASS,json parsed as dict
857,CQ20186.md,20186,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20186_updated.md,PASS,json parsed as dict
858,CQ20213.md,20213,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20213_updated.md,PASS,leading YAML frontmatter present
859,CQ20213.md,20213,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20213_updated.md,PASS,Question YAML heading with fenced yaml block present
860,CQ20213.md,20213,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20213_updated.md,PASS,case-study numbered item count = 17
861,CQ20213.md,20213,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20213_updated.md,PASS,json parsed as dict
862,CQ20213.md,20213,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20213_updated.md,PASS,json parsed as dict
863,CQ20213.md,20213,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20213_updated.md,PASS,json parsed as dict
864,CQ20231.md,20231,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20231_updated.md,PASS,leading YAML frontmatter present
865,CQ20231.md,20231,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20231_updated.md,PASS,json parsed as dict
866,CQ20231.md,20231,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20231_updated.md,PASS,json parsed as dict
867,CQ20231.md,20231,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20231_updated.md,PASS,json parsed as dict
868,CQ20247.md,20247,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20247_updated.md,PASS,leading YAML frontmatter present
869,CQ20247.md,20247,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20247_updated.md,PASS,json parsed as dict
870,CQ20247.md,20247,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20247_updated.md,PASS,json parsed as dict
871,CQ20247.md,20247,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20247_updated.md,PASS,json parsed as dict
872,CQ20258.md,20258,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20258_updated.md,PASS,leading YAML frontmatter present
873,CQ20258.md,20258,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20258_updated.md,PASS,json parsed as dict
874,CQ20258.md,20258,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20258_updated.md,PASS,json parsed as dict
875,CQ20258.md,20258,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20258_updated.md,PASS,json parsed as dict
876,CQ20271.md,20271,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20271_updated.md,PASS,leading YAML frontmatter present
877,CQ20271.md,20271,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20271_updated.md,PASS,json parsed as dict
878,CQ20271.md,20271,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20271_updated.md,PASS,json parsed as dict
879,CQ20271.md,20271,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20271_updated.md,PASS,json parsed as dict
880,CQ20291.md,20291,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20291_updated.md,PASS,leading YAML frontmatter present
881,CQ20291.md,20291,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20291_updated.md,PASS,json parsed as dict
882,CQ20291.md,20291,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20291_updated.md,PASS,json parsed as dict
883,CQ20291.md,20291,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20291_updated.md,PASS,json parsed as dict
884,CQ20307.md,20307,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20307_updated.md,PASS,leading YAML frontmatter present
885,CQ20307.md,20307,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20307_updated.md,PASS,json parsed as dict
886,CQ20307.md,20307,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20307_updated.md,PASS,json parsed as dict
887,CQ20307.md,20307,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20307_updated.md,PASS,json parsed as dict
888,CQ20310.md,20310,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20310_updated.md,PASS,leading YAML frontmatter present
889,CQ20310.md,20310,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20310_updated.md,PASS,Question YAML heading with fenced yaml block present
890,CQ20310.md,20310,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20310_updated.md,PASS,case-study numbered item count = 17
891,CQ20310.md,20310,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20310_updated.md,PASS,json parsed as dict
892,CQ20310.md,20310,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20310_updated.md,PASS,json parsed as dict
893,CQ20310.md,20310,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20310_updated.md,PASS,json parsed as dict
894,CQ20312.md,20312,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20312_updated.md,PASS,leading YAML frontmatter present
895,CQ20312.md,20312,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20312_updated.md,PASS,json parsed as dict
896,CQ20312.md,20312,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20312_updated.md,PASS,json parsed as dict
897,CQ20312.md,20312,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20312_updated.md,PASS,json parsed as dict
898,CQ20313.md,20313,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20313_updated.md,PASS,leading YAML frontmatter present
899,CQ20313.md,20313,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20313_updated.md,PASS,json parsed as dict
900,CQ20313.md,20313,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20313_updated.md,PASS,json parsed as dict
901,CQ20313.md,20313,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20313_updated.md,PASS,json parsed as dict
902,CQ20328.md,20328,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20328_updated.md,PASS,leading YAML frontmatter present
903,CQ20328.md,20328,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20328_updated.md,PASS,json parsed as dict
904,CQ20328.md,20328,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20328_updated.md,PASS,json parsed as dict
905,CQ20328.md,20328,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20328_updated.md,PASS,json parsed as dict
906,CQ20351.md,20351,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20351_updated.md,PASS,leading YAML frontmatter present
907,CQ20351.md,20351,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20351_updated.md,PASS,json parsed as dict
908,CQ20351.md,20351,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20351_updated.md,PASS,json parsed as dict
909,CQ20351.md,20351,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20351_updated.md,PASS,json parsed as dict
910,CQ20353.md,20353,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20353_updated.md,PASS,leading YAML frontmatter present
911,CQ20353.md,20353,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20353_updated.md,PASS,Question YAML heading with fenced yaml block present
912,CQ20353.md,20353,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20353_updated.md,PASS,case-study numbered item count = 17
913,CQ20353.md,20353,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20353_updated.md,PASS,json parsed as dict
914,CQ20353.md,20353,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20353_updated.md,PASS,json parsed as dict
915,CQ20353.md,20353,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20353_updated.md,PASS,json parsed as dict
916,CQ20370.md,20370,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20370_updated.md,PASS,leading YAML frontmatter present
917,CQ20370.md,20370,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20370_updated.md,PASS,json parsed as dict
918,CQ20370.md,20370,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20370_updated.md,PASS,json parsed as dict
919,CQ20370.md,20370,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20370_updated.md,PASS,json parsed as dict
920,CQ20387.md,20387,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20387_updated.md,PASS,leading YAML frontmatter present
921,CQ20387.md,20387,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20387_updated.md,PASS,case-study numbered item count = 17
922,CQ20387.md,20387,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20387_updated.md,PASS,json parsed as dict
923,CQ20387.md,20387,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20387_updated.md,PASS,json parsed as dict
924,CQ20387.md,20387,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20387_updated.md,PASS,json parsed as dict
925,CQ20404.md,20404,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20404_updated.md,PASS,leading YAML frontmatter present
926,CQ20404.md,20404,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20404_updated.md,PASS,json parsed as dict
927,CQ20404.md,20404,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20404_updated.md,PASS,json parsed as dict
928,CQ20404.md,20404,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20404_updated.md,PASS,json parsed as dict
929,CQ20423.md,20423,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20423_updated.md,PASS,leading YAML frontmatter present
930,CQ20423.md,20423,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20423_updated.md,PASS,Question YAML heading with fenced yaml block present
931,CQ20423.md,20423,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20423_updated.md,PASS,case-study numbered item count = 17
932,CQ20423.md,20423,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20423_updated.md,PASS,json parsed as dict
933,CQ20423.md,20423,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20423_updated.md,PASS,json parsed as dict
934,CQ20423.md,20423,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20423_updated.md,PASS,json parsed as dict
935,CQ20439.md,20439,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20439_updated.md,PASS,leading YAML frontmatter present
936,CQ20439.md,20439,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20439_updated.md,PASS,Question YAML heading with fenced yaml block present
937,CQ20439.md,20439,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20439_updated.md,PASS,case-study numbered item count = 17
938,CQ20439.md,20439,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20439_updated.md,PASS,json parsed as dict
939,CQ20439.md,20439,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20439_updated.md,PASS,json parsed as dict
940,CQ20439.md,20439,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20439_updated.md,PASS,json parsed as dict
